family,effect,replicate,seed,stream_type,evaluation,method,alarm_time,false_alarm,conditional_eligible,post_change_detected,censored,run_length_units,run_length_cycles,restricted_delay_units,time_unit_cycles,restricted_delay_cycles,restriction_horizon_units,restriction_horizon_cycles,threshold
spatial,0.55,29,60000029,no_change,null_arl,matched correlation witness,211,True,True,False,False,211,211,,1,,1000,1000,200.0
spatial,0.55,29,60000029,no_change,null_arl,exact one-cycle likelihood grid SR,365,True,True,False,False,365,365,,1,,1000,1000,200.0
spatial,0.55,29,60000029,no_change,null_arl,known-post one-cycle likelihood SR,365,True,True,False,False,365,365,,1,,1000,1000,200.0
spatial,0.55,29,60000029,no_change,null_arl,validation-trained linear logistic effect,212,True,True,False,False,212,212,,1,,1000,1000,200.0
spatial,0.55,30,60000030,no_change,null_arl,DFR/count exact pushforward,200,True,True,False,False,200,200,,1,,1000,1000,200.0
spatial,0.55,30,60000030,no_change,null_arl,raw symmetry-resolved AOC,179,True,True,False,False,179,179,,1,,1000,1000,200.0
spatial,0.55,30,60000030,no_change,null_arl,vAOC / same-feature Hotelling,188,True,True,False,False,188,188,,1,,1000,1000,200.0
spatial,0.55,30,60000030,no_change,null_arl,matched correlation witness,229,True,True,False,False,229,229,,1,,1000,1000,200.0
spatial,0.55,30,60000030,no_change,null_arl,exact one-cycle likelihood grid SR,310,True,True,False,False,310,310,,1,,1000,1000,200.0
spatial,0.55,30,60000030,no_change,null_arl,known-post one-cycle likelihood SR,310,True,True,False,False,310,310,,1,,1000,1000,200.0
spatial,0.55,30,60000030,no_change,null_arl,validation-trained linear logistic effect,233,True,True,False,False,233,233,,1,,1000,1000,200.0
spatial,0.55,31,60000031,no_change,null_arl,DFR/count exact pushforward,200,True,True,False,False,200,200,,1,,1000,1000,200.0
spatial,0.55,31,60000031,no_change,null_arl,raw symmetry-resolved AOC,217,True,True,False,False,217,217,,1,,1000,1000,200.0
spatial,0.55,31,60000031,no_change,null_arl,vAOC / same-feature Hotelling,202,True,True,False,False,202,202,,1,,1000,1000,200.0
spatial,0.55,31,60000031,no_change,null_arl,matched correlation witness,184,True,True,False,False,184,184,,1,,1000,1000,200.0
spatial,0.55,31,60000031,no_change,null_arl,exact one-cycle likelihood grid SR,167,True,True,False,False,167,167,,1,,1000,1000,200.0
spatial,0.55,31,60000031,no_change,null_arl,known-post one-cycle likelihood SR,167,True,True,False,False,167,167,,1,,1000,1000,200.0
spatial,0.55,31,60000031,no_change,null_arl,validation-trained linear logistic effect,186,True,True,False,False,186,186,,1,,1000,1000,200.0
spatial,0.55,0,60100000,changed,surveillance,DFR/count exact pushforward,200,False,True,True,False,200,200,72.0,1,72.0,384,384,200.0
spatial,0.55,0,60100000,changed,surveillance,raw symmetry-resolved AOC,111,True,False,False,False,111,111,,1,,384,384,200.0
spatial,0.55,0,60100000,changed,surveillance,vAOC / same-feature Hotelling,191,False,True,True,False,191,191,63.0,1,63.0,384,384,200.0
spatial,0.55,0,60100000,changed,surveillance,matched correlation witness,177,False,True,True,False,177,177,49.0,1,49.0,384,384,200.0
spatial,0.55,0,60100000,changed,surveillance,exact one-cycle likelihood grid SR,77,True,False,False,False,77,77,,1,,384,384,200.0
spatial,0.55,0,60100000,changed,surveillance,known-post one-cycle likelihood SR,77,True,False,False,False,77,77,,1,,384,384,200.0
spatial,0.55,0,60100000,changed,surveillance,validation-trained linear logistic effect,174,False,True,True,False,174,174,46.0,1,46.0,384,384,200.0
spatial,0.55,0,60100000,changed,restart_at_change,DFR/count exact pushforward,200,False,True,True,False,200,200,200.0,1,200.0,384,384,200.0
spatial,0.55,0,60100000,changed,restart_at_change,raw symmetry-resolved AOC,119,False,True,True,False,119,119,119.0,1,119.0,384,384,200.0
spatial,0.55,0,60100000,changed,restart_at_change,vAOC / same-feature Hotelling,205,False,True,True,False,205,205,205.0,1,205.0,384,384,200.0
spatial,0.55,0,60100000,changed,restart_at_change,matched correlation witness,176,False,True,True,False,176,176,176.0,1,176.0,384,384,200.0
spatial,0.55,0,60100000,changed,restart_at_change,exact one-cycle likelihood grid SR,23,False,True,True,False,23,23,23.0,1,23.0,384,384,200.0
spatial,0.55,0,60100000,changed,restart_at_change,known-post one-cycle likelihood SR,23,False,True,True,False,23,23,23.0,1,23.0,384,384,200.0
spatial,0.55,0,60100000,changed,restart_at_change,validation-trained linear logistic effect,182,False,True,True,False,182,182,182.0,1,182.0,384,384,200.0
spatial,0.55,1,60100001,changed,surveillance,DFR/count exact pushforward,200,False,True,True,False,200,200,72.0,1,72.0,384,384,200.0
spatial,0.55,1,60100001,changed,surveillance,raw symmetry-resolved AOC,168,False,True,True,False,168,168,40.0,1,40.0,384,384,200.0
spatial,0.55,1,60100001,changed,surveillance,vAOC / same-feature Hotelling,184,False,True,True,False,184,184,56.0,1,56.0,384,384,200.0
spatial,0.55,1,60100001,changed,surveillance,matched correlation witness,183,False,True,True,False,183,183,55.0,1,55.0,384,384,200.0
spatial,0.55,1,60100001,changed,surveillance,exact one-cycle likelihood grid SR,136,False,True,True,False,136,136,8.0,1,8.0,384,384,200.0
spatial,0.55,1,60100001,changed,surveillance,known-post one-cycle likelihood SR,136,False,True,True,False,136,136,8.0,1,8.0,384,384,200.0
spatial,0.55,1,60100001,changed,surveillance,validation-trained linear logistic effect,184,False,True,True,False,184,184,56.0,1,56.0,384,384,200.0
spatial,0.55,1,60100001,changed,restart_at_change,DFR/count exact pushforward,200,False,True,True,False,200,200,200.0,1,200.0,384,384,200.0
spatial,0.55,1,60100001,changed,restart_at_change,raw symmetry-resolved AOC,144,False,True,True,False,144,144,144.0,1,144.0,384,384,200.0
spatial,0.55,1,60100001,changed,restart_at_change,vAOC / same-feature Hotelling,169,False,True,True,False,169,169,169.0,1,169.0,384,384,200.0
spatial,0.55,1,60100001,changed,restart_at_change,matched correlation witness,164,False,True,True,False,164,164,164.0,1,164.0,384,384,200.0
spatial,0.55,1,60100001,changed,restart_at_change,exact one-cycle likelihood grid SR,30,False,True,True,False,30,30,30.0,1,30.0,384,384,200.0
spatial,0.55,1,60100001,changed,restart_at_change,known-post one-cycle likelihood SR,30,False,True,True,False,30,30,30.0,1,30.0,384,384,200.0
spatial,0.55,1,60100001,changed,restart_at_change,validation-trained linear logistic effect,176,False,True,True,False,176,176,176.0,1,176.0,384,384,200.0
spatial,0.55,2,60100002,changed,surveillance,DFR/count exact pushforward,200,False,True,True,False,200,200,72.0,1,72.0,384,384,200.0
spatial,0.55,2,60100002,changed,surveillance,raw symmetry-resolved AOC,195,False,True,True,False,195,195,67.0,1,67.0,384,384,200.0
spatial,0.55,2,60100002,changed,surveillance,vAOC / same-feature Hotelling,189,False,True,True,False,189,189,61.0,1,61.0,384,384,200.0
spatial,0.55,2,60100002,changed,surveillance,matched correlation witness,184,False,True,True,False,184,184,56.0,1,56.0,384,384,200.0
spatial,0.55,2,60100002,changed,surveillance,exact one-cycle likelihood grid SR,160,False,True,True,False,160,160,32.0,1,32.0,384,384,200.0
spatial,0.55,2,60100002,changed,surveillance,known-post one-cycle likelihood SR,160,False,True,True,False,160,160,32.0,1,32.0,384,384,200.0
spatial,0.55,2,60100002,changed,surveillance,validation-trained linear logistic effect,187,False,True,True,False,187,187,59.0,1,59.0,384,384,200.0
spatial,0.55,2,60100002,changed,restart_at_change,DFR/count exact pushforward,200,False,True,True,False,200,200,200.0,1,200.0,384,384,200.0
spatial,0.55,2,60100002,changed,restart_at_change,raw symmetry-resolved AOC,145,False,True,True,False,145,145,145.0,1,145.0,384,384,200.0
spatial,0.55,2,60100002,changed,restart_at_change,vAOC / same-feature Hotelling,166,False,True,True,False,166,166,166.0,1,166.0,384,384,200.0
spatial,0.55,2,60100002,changed,restart_at_change,matched correlation witness,171,False,True,True,False,171,171,171.0,1,171.0,384,384,200.0
spatial,0.55,2,60100002,changed,restart_at_change,exact one-cycle likelihood grid SR,38,False,True,True,False,38,38,38.0,1,38.0,384,384,200.0
spatial,0.55,2,60100002,changed,restart_at_change,known-post one-cycle likelihood SR,38,False,True,True,False,38,38,38.0,1,38.0,384,384,200.0
spatial,0.55,2,60100002,changed,restart_at_change,validation-trained linear logistic effect,178,False,True,True,False,178,178,178.0,1,178.0,384,384,200.0
spatial,0.55,3,60100003,changed,surveillance,DFR/count exact pushforward,200,False,True,True,False,200,200,72.0,1,72.0,384,384,200.0
spatial,0.55,3,60100003,changed,surveillance,raw symmetry-resolved AOC,268,False,True,True,False,268,268,140.0,1,140.0,384,384,200.0
spatial,0.55,3,60100003,changed,surveillance,vAOC / same-feature Hotelling,198,False,True,True,False,198,198,70.0,1,70.0,384,384,200.0
spatial,0.55,3,60100003,changed,surveillance,matched correlation witness,184,False,True,True,False,184,184,56.0,1,56.0,384,384,200.0
spatial,0.55,3,60100003,changed,surveillance,exact one-cycle likelihood grid SR,174,False,True,True,False,174,174,46.0,1,46.0,384,384,200.0
spatial,0.55,3,60100003,changed,surveillance,known-post one-cycle likelihood SR,174,False,True,True,False,174,174,46.0,1,46.0,384,384,200.0
spatial,0.55,3,60100003,changed,surveillance,validation-trained linear logistic effect,186,False,True,True,False,186,186,58.0,1,58.0,384,384,200.0
spatial,0.55,3,60100003,changed,restart_at_change,DFR/count exact pushforward,200,False,True,True,False,200,200,200.0,1,200.0,384,384,200.0
spatial,0.55,3,60100003,changed,restart_at_change,raw symmetry-resolved AOC,202,False,True,True,False,202,202,202.0,1,202.0,384,384,200.0
spatial,0.55,3,60100003,changed,restart_at_change,vAOC / same-feature Hotelling,179,False,True,True,False,179,179,179.0,1,179.0,384,384,200.0
spatial,0.55,3,60100003,changed,restart_at_change,matched correlation witness,157,False,True,True,False,157,157,157.0,1,157.0,384,384,200.0
spatial,0.55,3,60100003,changed,restart_at_change,exact one-cycle likelihood grid SR,47,False,True,True,False,47,47,47.0,1,47.0,384,384,200.0
spatial,0.55,3,60100003,changed,restart_at_change,known-post one-cycle likelihood SR,47,False,True,True,False,47,47,47.0,1,47.0,384,384,200.0
spatial,0.55,3,60100003,changed,restart_at_change,validation-trained linear logistic effect,160,False,True,True,False,160,160,160.0,1,160.0,384,384,200.0
spatial,0.55,4,60100004,changed,surveillance,DFR/count exact pushforward,200,False,True,True,False,200,200,72.0,1,72.0,384,384,200.0
spatial,0.55,4,60100004,changed,surveillance,raw symmetry-resolved AOC,128,True,False,False,False,128,128,,1,,384,384,200.0
spatial,0.55,4,60100004,changed,surveillance,vAOC / same-feature Hotelling,218,False,True,True,False,218,218,90.0,1,90.0,384,384,200.0
spatial,0.55,4,60100004,changed,surveillance,matched correlation witness,198,False,True,True,False,198,198,70.0,1,70.0,384,384,200.0
spatial,0.55,4,60100004,changed,surveillance,exact one-cycle likelihood grid SR,186,False,True,True,False,186,186,58.0,1,58.0,384,384,200.0
spatial,0.55,4,60100004,changed,surveillance,known-post one-cycle likelihood SR,186,False,True,True,False,186,186,58.0,1,58.0,384,384,200.0
spatial,0.55,4,60100004,changed,surveillance,validation-trained linear logistic effect,202,False,True,True,False,202,202,74.0,1,74.0,384,384,200.0
spatial,0.55,4,60100004,changed,restart_at_change,DFR/count exact pushforward,200,False,True,True,False,200,200,200.0,1,200.0,384,384,200.0
spatial,0.55,4,60100004,changed,restart_at_change,raw symmetry-resolved AOC,242,False,True,True,False,242,242,242.0,1,242.0,384,384,200.0
spatial,0.55,4,60100004,changed,restart_at_change,vAOC / same-feature Hotelling,188,False,True,True,False,188,188,188.0,1,188.0,384,384,200.0
spatial,0.55,4,60100004,changed,restart_at_change,matched correlation witness,176,False,True,True,False,176,176,176.0,1,176.0,384,384,200.0
spatial,0.55,4,60100004,changed,restart_at_change,exact one-cycle likelihood grid SR,69,False,True,True,False,69,69,69.0,1,69.0,384,384,200.0
spatial,0.55,4,60100004,changed,restart_at_change,known-post one-cycle likelihood SR,69,False,True,True,False,69,69,69.0,1,69.0,384,384,200.0
spatial,0.55,4,60100004,changed,restart_at_change,validation-trained linear logistic effect,176,False,True,True,False,176,176,176.0,1,176.0,384,384,200.0
spatial,0.55,5,60100005,changed,surveillance,DFR/count exact pushforward,200,False,True,True,False,200,200,72.0,1,72.0,384,384,200.0
spatial,0.55,5,60100005,changed,surveillance,raw symmetry-resolved AOC,217,False,True,True,False,217,217,89.0,1,89.0,384,384,200.0
spatial,0.55,5,60100005,changed,surveillance,vAOC / same-feature Hotelling,191,False,True,True,False,191,191,63.0,1,63.0,384,384,200.0
spatial,0.55,5,60100005,changed,surveillance,matched correlation witness,173,False,True,True,False,173,173,45.0,1,45.0,384,384,200.0
spatial,0.55,5,60100005,changed,surveillance,exact one-cycle likelihood grid SR,113,True,False,False,False,113,113,,1,,384,384,200.0
spatial,0.55,5,60100005,changed,surveillance,known-post one-cycle likelihood SR,113,True,False,False,False,113,113,,1,,384,384,200.0
spatial,0.55,5,60100005,changed,surveillance,validation-trained linear logistic effect,174,False,True,True,False,174,174,46.0,1,46.0,384,384,200.0
spatial,0.55,5,60100005,changed,restart_at_change,DFR/count exact pushforward,200,False,True,True,False,200,200,200.0,1,200.0,384,384,200.0
spatial,0.55,5,60100005,changed,restart_at_change,raw symmetry-resolved AOC,219,False,True,True,False,219,219,219.0,1,219.0,384,384,200.0
spatial,0.55,5,60100005,changed,restart_at_change,vAOC / same-feature Hotelling,185,False,True,True,False,185,185,185.0,1,185.0,384,384,200.0
spatial,0.55,5,60100005,changed,restart_at_change,matched correlation witness,173,False,True,True,False,173,173,173.0,1,173.0,384,384,200.0
spatial,0.55,5,60100005,changed,restart_at_change,exact one-cycle likelihood grid SR,19,False,True,True,False,19,19,19.0,1,19.0,384,384,200.0
spatial,0.55,5,60100005,changed,restart_at_change,known-post one-cycle likelihood SR,19,False,True,True,False,19,19,19.0,1,19.0,384,384,200.0
spatial,0.55,5,60100005,changed,restart_at_change,validation-trained linear logistic effect,182,False,True,True,False,182,182,182.0,1,182.0,384,384,200.0
spatial,0.55,6,60100006,changed,surveillance,DFR/count exact pushforward,200,False,True,True,False,200,200,72.0,1,72.0,384,384,200.0
spatial,0.55,6,60100006,changed,surveillance,raw symmetry-resolved AOC,257,False,True,True,False,257,257,129.0,1,129.0,384,384,200.0
spatial,0.55,6,60100006,changed,surveillance,vAOC / same-feature Hotelling,206,False,True,True,False,206,206,78.0,1,78.0,384,384,200.0
spatial,0.55,6,60100006,changed,surveillance,matched correlation witness,178,False,True,True,False,178,178,50.0,1,50.0,384,384,200.0
spatial,0.55,6,60100006,changed,surveillance,exact one-cycle likelihood grid SR,69,True,False,False,False,69,69,,1,,384,384,200.0
spatial,0.55,6,60100006,changed,surveillance,known-post one-cycle likelihood SR,69,True,False,False,False,69,69,,1,,384,384,200.0
spatial,0.55,6,60100006,changed,surveillance,validation-trained linear logistic effect,176,False,True,True,False,176,176,48.0,1,48.0,384,384,200.0
spatial,0.55,6,60100006,changed,restart_at_change,DFR/count exact pushforward,200,False,True,True,False,200,200,200.0,1,200.0,384,384,200.0
spatial,0.55,6,60100006,changed,restart_at_change,raw symmetry-resolved AOC,188,False,True,True,False,188,188,188.0,1,188.0,384,384,200.0
spatial,0.55,6,60100006,changed,restart_at_change,vAOC / same-feature Hotelling,189,False,True,True,False,189,189,189.0,1,189.0,384,384,200.0
spatial,0.55,6,60100006,changed,restart_at_change,matched correlation witness,187,False,True,True,False,187,187,187.0,1,187.0,384,384,200.0
spatial,0.55,6,60100006,changed,restart_at_change,exact one-cycle likelihood grid SR,79,False,True,True,False,79,79,79.0,1,79.0,384,384,200.0
spatial,0.55,6,60100006,changed,restart_at_change,known-post one-cycle likelihood SR,79,False,True,True,False,79,79,79.0,1,79.0,384,384,200.0
spatial,0.55,6,60100006,changed,restart_at_change,validation-trained linear logistic effect,188,False,True,True,False,188,188,188.0,1,188.0,384,384,200.0
spatial,0.55,7,60100007,changed,surveillance,DFR/count exact pushforward,200,False,True,True,False,200,200,72.0,1,72.0,384,384,200.0
spatial,0.55,7,60100007,changed,surveillance,raw symmetry-resolved AOC,230,False,True,True,False,230,230,102.0,1,102.0,384,384,200.0
spatial,0.55,7,60100007,changed,surveillance,vAOC / same-feature Hotelling,188,False,True,True,False,188,188,60.0,1,60.0,384,384,200.0
spatial,0.55,7,60100007,changed,surveillance,matched correlation witness,182,False,True,True,False,182,182,54.0,1,54.0,384,384,200.0
spatial,0.55,7,60100007,changed,surveillance,exact one-cycle likelihood grid SR,141,False,True,True,False,141,141,13.0,1,13.0,384,384,200.0
spatial,0.55,7,60100007,changed,surveillance,known-post one-cycle likelihood SR,141,False,True,True,False,141,141,13.0,1,13.0,384,384,200.0
spatial,0.55,7,60100007,changed,surveillance,validation-trained linear logistic effect,181,False,True,True,False,181,181,53.0,1,53.0,384,384,200.0
spatial,0.55,7,60100007,changed,restart_at_change,DFR/count exact pushforward,200,False,True,True,False,200,200,200.0,1,200.0,384,384,200.0
spatial,0.55,7,60100007,changed,restart_at_change,raw symmetry-resolved AOC,205,False,True,True,False,205,205,205.0,1,205.0,384,384,200.0
spatial,0.55,7,60100007,changed,restart_at_change,vAOC / same-feature Hotelling,199,False,True,True,False,199,199,199.0,1,199.0,384,384,200.0
spatial,0.55,7,60100007,changed,restart_at_change,matched correlation witness,178,False,True,True,False,178,178,178.0,1,178.0,384,384,200.0
spatial,0.55,7,60100007,changed,restart_at_change,exact one-cycle likelihood grid SR,21,False,True,True,False,21,21,21.0,1,21.0,384,384,200.0
spatial,0.55,7,60100007,changed,restart_at_change,known-post one-cycle likelihood SR,21,False,True,True,False,21,21,21.0,1,21.0,384,384,200.0
spatial,0.55,7,60100007,changed,restart_at_change,validation-trained linear logistic effect,178,False,True,True,False,178,178,178.0,1,178.0,384,384,200.0
spatial,0.55,8,60100008,changed,surveillance,DFR/count exact pushforward,200,False,True,True,False,200,200,72.0,1,72.0,384,384,200.0
