observable,displacement_index,delta_row,delta_column,start_row,start_column,first_detector,second_detector,state,q,copies,method,exact_expectation,mean_estimate,bias,rmse,theoretical_estimator_standard_error
ZZ_d3_r3_c2,3,2,0,3,2,17,2,null_q035,0.35,256,local_pauli_shadow,0.7158927199999999,0.70751953125,-0.008373188749999882,0.17443745241204164,0.1820831885500223
ZZ_d3_r3_c3,3,2,0,3,3,18,3,null_q035,0.35,256,local_pauli_shadow,0.7158927199999999,0.704498291015625,-0.011394428984374856,0.18530781588162495,0.1820831885500223
ZZ_d3_r3_c4,3,2,0,3,4,19,4,null_q035,0.35,256,local_pauli_shadow,0.7158927199999999,0.6988677978515625,-0.017024922148437545,0.1891599570527297,0.1820831885500223
ZZ_d3_r4_c0,3,2,0,4,0,20,5,null_q035,0.35,256,local_pauli_shadow,0.7158927199999999,0.7109527587890625,-0.004939961210937375,0.18813730873391316,0.1820831885500223
ZZ_d3_r4_c1,3,2,0,4,1,21,6,null_q035,0.35,256,local_pauli_shadow,0.7158927199999999,0.7389678955078125,0.023075175507812427,0.1823490804246941,0.1820831885500223
ZZ_d3_r4_c2,3,2,0,4,2,22,7,null_q035,0.35,256,local_pauli_shadow,0.7158927199999999,0.7235870361328125,0.007694316132812606,0.17902712640436397,0.1820831885500223
ZZ_d3_r4_c3,3,2,0,4,3,23,8,null_q035,0.35,256,local_pauli_shadow,0.7158927199999999,0.7194671630859375,0.003574443085937593,0.16682340381487681,0.1820831885500223
ZZ_d3_r4_c4,3,2,0,4,4,24,9,null_q035,0.35,256,local_pauli_shadow,0.7158927199999999,0.72454833984375,0.008655619843750096,0.18441925849701604,0.1820831885500223
ZZ_d0_r0_c0,0,0,1,0,0,0,1,null_q035,0.35,512,native_all_z,0.72967688,0.7263641357421875,-0.003312744257812472,0.031800623883884306,0.03021962740432098
ZZ_d0_r0_c1,0,0,1,0,1,1,2,null_q035,0.35,512,native_all_z,0.72967688,0.7255706787109375,-0.004106201289062472,0.030888734078402823,0.03021962740432098
ZZ_d0_r0_c2,0,0,1,0,2,2,3,null_q035,0.35,512,native_all_z,0.72967688,0.7276458740234375,-0.002031005976562472,0.029177117662481808,0.03021962740432098
ZZ_d0_r0_c3,0,0,1,0,3,3,4,null_q035,0.35,512,native_all_z,0.72967688,0.7256011962890625,-0.004075683710937472,0.027435351747966415,0.03021962740432098
ZZ_d0_r0_c4,0,0,1,0,4,4,0,null_q035,0.35,512,native_all_z,0.72967688,0.73004150390625,0.00036462390625002783,0.028805663955746137,0.03021962740432098
ZZ_d0_r1_c0,0,0,1,1,0,5,6,null_q035,0.35,512,native_all_z,0.72967688,0.7316436767578125,0.001966796757812528,0.029755863954154974,0.03021962740432098
ZZ_d0_r1_c1,0,0,1,1,1,6,7,null_q035,0.35,512,native_all_z,0.72967688,0.7295074462890625,-0.00016943371093747217,0.030711277595618716,0.03021962740432098
ZZ_d0_r1_c2,0,0,1,1,2,7,8,null_q035,0.35,512,native_all_z,0.72967688,0.728424072265625,-0.0012528077343749722,0.03234673644958924,0.03021962740432098
ZZ_d0_r1_c3,0,0,1,1,3,8,9,null_q035,0.35,512,native_all_z,0.72967688,0.7286376953125,-0.0010391846874999722,0.029511611096407323,0.03021962740432098
ZZ_d0_r1_c4,0,0,1,1,4,9,5,null_q035,0.35,512,native_all_z,0.72967688,0.731475830078125,0.0017989500781250278,0.03036120008653406,0.03021962740432098
ZZ_d0_r2_c0,0,0,1,2,0,10,11,null_q035,0.35,512,native_all_z,0.72967688,0.7330169677734375,0.003340087773437528,0.03175070026483046,0.03021962740432098
ZZ_d0_r2_c1,0,0,1,2,1,11,12,null_q035,0.35,512,native_all_z,0.72967688,0.7329254150390625,0.003248535039062528,0.030201286442480192,0.03021962740432098
ZZ_d0_r2_c2,0,0,1,2,2,12,13,null_q035,0.35,512,native_all_z,0.72967688,0.73004150390625,0.00036462390625002783,0.029664008273196193,0.03021962740432098
ZZ_d0_r2_c3,0,0,1,2,3,13,14,null_q035,0.35,512,native_all_z,0.72967688,0.7324371337890625,0.002760253789062528,0.03044798874235482,0.03021962740432098
ZZ_d0_r2_c4,0,0,1,2,4,14,10,null_q035,0.35,512,native_all_z,0.72967688,0.7287750244140625,-0.0009018555859374722,0.03141219650575843,0.03021962740432098
ZZ_d0_r3_c0,0,0,1,3,0,15,16,null_q035,0.35,512,native_all_z,0.72967688,0.73052978515625,0.0008529051562500278,0.028990239004033115,0.03021962740432098
ZZ_d0_r3_c1,0,0,1,3,1,16,17,null_q035,0.35,512,native_all_z,0.72967688,0.729278564453125,-0.00039831554687497217,0.029842030908909103,0.03021962740432098
ZZ_d0_r3_c2,0,0,1,3,2,17,18,null_q035,0.35,512,native_all_z,0.72967688,0.7289886474609375,-0.0006882325390624722,0.029715226785316788,0.03021962740432098
ZZ_d0_r3_c3,0,0,1,3,3,18,19,null_q035,0.35,512,native_all_z,0.72967688,0.7259979248046875,-0.003678955195312472,0.031744597402634474,0.03021962740432098
ZZ_d0_r3_c4,0,0,1,3,4,19,15,null_q035,0.35,512,native_all_z,0.72967688,0.728759765625,-0.0009171143749999722,0.029171598297114756,0.03021962740432098
ZZ_d0_r4_c0,0,0,1,4,0,20,21,null_q035,0.35,512,native_all_z,0.72967688,0.729278564453125,-0.00039831554687497217,0.028633122429533836,0.03021962740432098
ZZ_d0_r4_c1,0,0,1,4,1,21,22,null_q035,0.35,512,native_all_z,0.72967688,0.72662353515625,-0.003053344843749972,0.030930169955960707,0.03021962740432098
ZZ_d0_r4_c2,0,0,1,4,2,22,23,null_q035,0.35,512,native_all_z,0.72967688,0.728546142578125,-0.0011307374218749722,0.032007045599508385,0.03021962740432098
ZZ_d0_r4_c3,0,0,1,4,3,23,24,null_q035,0.35,512,native_all_z,0.72967688,0.732574462890625,0.002897582890625028,0.02909114641598229,0.03021962740432098
ZZ_d0_r4_c4,0,0,1,4,4,24,20,null_q035,0.35,512,native_all_z,0.72967688,0.729705810546875,2.893054687502783e-05,0.030553931879339684,0.03021962740432098
ZZ_d1_r0_c0,1,1,0,0,0,0,5,null_q035,0.35,512,native_all_z,0.72967688,0.7341461181640625,0.004469238164062528,0.030490447620182267,0.03021962740432098
ZZ_d1_r0_c1,1,1,0,0,1,1,6,null_q035,0.35,512,native_all_z,0.72967688,0.7261810302734375,-0.003495849726562472,0.032847206623899394,0.03021962740432098
ZZ_d1_r0_c2,1,1,0,0,2,2,7,null_q035,0.35,512,native_all_z,0.72967688,0.7288970947265625,-0.0007797852734374722,0.027469628894810874,0.03021962740432098
ZZ_d1_r0_c3,1,1,0,0,3,3,8,null_q035,0.35,512,native_all_z,0.72967688,0.727813720703125,-0.0018631592968749722,0.027151219259304384,0.03021962740432098
ZZ_d1_r0_c4,1,1,0,0,4,4,9,null_q035,0.35,512,native_all_z,0.72967688,0.7278289794921875,-0.0018479005078124722,0.02839112956430209,0.03021962740432098
ZZ_d1_r1_c0,1,1,0,1,0,5,10,null_q035,0.35,512,native_all_z,0.72967688,0.730743408203125,0.0010665282031250278,0.03190481601808231,0.03021962740432098
ZZ_d1_r1_c1,1,1,0,1,1,6,11,null_q035,0.35,512,native_all_z,0.72967688,0.734130859375,0.004453979375000028,0.032388753196280894,0.03021962740432098
ZZ_d1_r1_c2,1,1,0,1,2,7,12,null_q035,0.35,512,native_all_z,0.72967688,0.7322998046875,0.002622924687500028,0.029359037223704344,0.03021962740432098
ZZ_d1_r1_c3,1,1,0,1,3,8,13,null_q035,0.35,512,native_all_z,0.72967688,0.72735595703125,-0.002320922968749972,0.029180484797988366,0.03021962740432098
ZZ_d1_r1_c4,1,1,0,1,4,9,14,null_q035,0.35,512,native_all_z,0.72967688,0.7296600341796875,-1.684582031247217e-05,0.030542013756971416,0.03021962740432098
ZZ_d1_r2_c0,1,1,0,2,0,10,15,null_q035,0.35,512,native_all_z,0.72967688,0.729949951171875,0.00027307117187502783,0.029775884883729432,0.03021962740432098
ZZ_d1_r2_c1,1,1,0,2,1,11,16,null_q035,0.35,512,native_all_z,0.72967688,0.7317657470703125,0.002088867070312528,0.029495564927014814,0.03021962740432098
ZZ_d1_r2_c2,1,1,0,2,2,12,17,null_q035,0.35,512,native_all_z,0.72967688,0.7322998046875,0.002622924687500028,0.029044704097512104,0.03021962740432098
ZZ_d1_r2_c3,1,1,0,2,3,13,18,null_q035,0.35,512,native_all_z,0.72967688,0.7270355224609375,-0.002641357539062472,0.028124212534939106,0.03021962740432098
ZZ_d1_r2_c4,1,1,0,2,4,14,19,null_q035,0.35,512,native_all_z,0.72967688,0.7294158935546875,-0.00026098644531247217,0.03075934032706056,0.03021962740432098
ZZ_d1_r3_c0,1,1,0,3,0,15,20,null_q035,0.35,512,native_all_z,0.72967688,0.733001708984375,0.003324828984375028,0.029974486811463037,0.03021962740432098
ZZ_d1_r3_c1,1,1,0,3,1,16,21,null_q035,0.35,512,native_all_z,0.72967688,0.7288818359375,-0.0007950440624999722,0.02981951103240369,0.03021962740432098
ZZ_d1_r3_c2,1,1,0,3,2,17,22,null_q035,0.35,512,native_all_z,0.72967688,0.728515625,-0.0011612549999999722,0.03274455009936299,0.03021962740432098
ZZ_d1_r3_c3,1,1,0,3,3,18,23,null_q035,0.35,512,native_all_z,0.72967688,0.7295074462890625,-0.00016943371093747217,0.029274464217299286,0.03021962740432098
ZZ_d1_r3_c4,1,1,0,3,4,19,24,null_q035,0.35,512,native_all_z,0.72967688,0.72711181640625,-0.002565063593749972,0.03134077625519272,0.03021962740432098
ZZ_d1_r4_c0,1,1,0,4,0,20,0,null_q035,0.35,512,native_all_z,0.72967688,0.7307891845703125,0.0011123045703125278,0.03323007228402373,0.03021962740432098
ZZ_d1_r4_c1,1,1,0,4,1,21,1,null_q035,0.35,512,native_all_z,0.72967688,0.7237548828125,-0.005921997187499972,0.03313855147319253,0.03021962740432098
ZZ_d1_r4_c2,1,1,0,4,2,22,2,null_q035,0.35,512,native_all_z,0.72967688,0.7279205322265625,-0.0017563477734374722,0.030053911481849795,0.03021962740432098
ZZ_d1_r4_c3,1,1,0,4,3,23,3,null_q035,0.35,512,native_all_z,0.72967688,0.72772216796875,-0.001954712031249972,0.033213482800659916,0.03021962740432098
ZZ_d1_r4_c4,1,1,0,4,4,24,4,null_q035,0.35,512,native_all_z,0.72967688,0.7270050048828125,-0.002671875117187472,0.027603534944648043,0.03021962740432098
ZZ_d2_r0_c0,2,0,2,0,0,0,2,null_q035,0.35,512,native_all_z,0.7158927199999999,0.71649169921875,0.0005989792187500731,0.031139614423977478,0.030856827060984214
ZZ_d2_r0_c1,2,0,2,0,1,1,3,null_q035,0.35,512,native_all_z,0.7158927199999999,0.711273193359375,-0.004619526640624896,0.030103772221715244,0.030856827060984214
ZZ_d2_r0_c2,2,0,2,0,2,2,4,null_q035,0.35,512,native_all_z,0.7158927199999999,0.713104248046875,-0.002788471953124927,0.030463513526171593,0.030856827060984214
ZZ_d2_r0_c3,2,0,2,0,3,3,0,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7179412841796875,0.002048564179687573,0.029512183743947765,0.030856827060984214
ZZ_d2_r0_c4,2,0,2,0,4,4,1,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7103424072265625,-0.005550312773437408,0.031547935296200175,0.030856827060984214
ZZ_d2_r1_c0,2,0,2,1,0,5,7,null_q035,0.35,512,native_all_z,0.7158927199999999,0.718109130859375,0.002216410859375073,0.030233568150560913,0.030856827060984214
ZZ_d2_r1_c1,2,0,2,1,1,6,8,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7165679931640625,0.0006752731640625731,0.02964552009412193,0.030856827060984214
ZZ_d2_r1_c2,2,0,2,1,2,7,9,null_q035,0.35,512,native_all_z,0.7158927199999999,0.71600341796875,0.0001106979687500731,0.031004555106711316,0.030856827060984214
ZZ_d2_r1_c3,2,0,2,1,3,8,5,null_q035,0.35,512,native_all_z,0.7158927199999999,0.716766357421875,0.0008736374218750731,0.030443062793562587,0.030856827060984214
ZZ_d2_r1_c4,2,0,2,1,4,9,6,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7159271240234375,3.4404023437573095e-05,0.03132746484292151,0.030856827060984214
ZZ_d2_r2_c0,2,0,2,2,0,10,12,null_q035,0.35,512,native_all_z,0.7158927199999999,0.717254638671875,0.001361918671875073,0.033143475195673906,0.030856827060984214
ZZ_d2_r2_c1,2,0,2,2,1,11,13,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7198944091796875,0.004001689179687578,0.031119732726540256,0.030856827060984214
ZZ_d2_r2_c2,2,0,2,2,2,12,14,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7165679931640625,0.0006752731640625731,0.030080633084645314,0.030856827060984214
ZZ_d2_r2_c3,2,0,2,2,3,13,10,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7159423828125,4.9662812500073095e-05,0.03273286818652123,0.030856827060984214
ZZ_d2_r2_c4,2,0,2,2,4,14,11,null_q035,0.35,512,native_all_z,0.7158927199999999,0.71875,0.002857280000000073,0.03313031461068533,0.030856827060984214
ZZ_d2_r3_c0,2,0,2,3,0,15,17,null_q035,0.35,512,native_all_z,0.7158927199999999,0.714935302734375,-0.0009574172656249269,0.03100608830258969,0.030856827060984214
ZZ_d2_r3_c1,2,0,2,3,1,16,18,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7133026123046875,-0.002590107695312427,0.03232232397325179,0.030856827060984214
ZZ_d2_r3_c2,2,0,2,3,2,17,19,null_q035,0.35,512,native_all_z,0.7158927199999999,0.714019775390625,-0.001872944609374927,0.031739654541241086,0.030856827060984214
ZZ_d2_r3_c3,2,0,2,3,3,18,15,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7156829833984375,-0.0002097366015624269,0.031515823460202014,0.030856827060984214
ZZ_d2_r3_c4,2,0,2,3,4,19,16,null_q035,0.35,512,native_all_z,0.7158927199999999,0.71099853515625,-0.004894184843749904,0.03150057743939765,0.030856827060984214
ZZ_d2_r4_c0,2,0,2,4,0,20,22,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7154541015625,-0.0004386184374999269,0.03190403093446877,0.030856827060984214
ZZ_d2_r4_c1,2,0,2,4,1,21,23,null_q035,0.35,512,native_all_z,0.7158927199999999,0.716949462890625,0.001056742890625073,0.032041394171881656,0.030856827060984214
ZZ_d2_r4_c2,2,0,2,4,2,22,24,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7156982421875,-0.0001944778124999269,0.03035443162696922,0.030856827060984214
ZZ_d2_r4_c3,2,0,2,4,3,23,20,null_q035,0.35,512,native_all_z,0.7158927199999999,0.716156005859375,0.0002632858593750731,0.030242187478596635,0.030856827060984214
ZZ_d2_r4_c4,2,0,2,4,4,24,21,null_q035,0.35,512,native_all_z,0.7158927199999999,0.715789794921875,-0.0001029250781249269,0.02971820458719024,0.030856827060984214
ZZ_d3_r0_c0,3,2,0,0,0,0,10,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7165069580078125,0.0006142380078125731,0.030556537330831503,0.030856827060984214
ZZ_d3_r0_c1,3,2,0,0,1,1,11,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7169342041015625,0.001041484101562573,0.03466958627942136,0.030856827060984214
ZZ_d3_r0_c2,3,2,0,0,2,2,12,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7181854248046875,0.002292704804687573,0.028259044487643263,0.030856827060984214
ZZ_d3_r0_c3,3,2,0,0,3,3,13,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7147216796875,-0.001171040312499927,0.03011626482433688,0.030856827060984214
ZZ_d3_r0_c4,3,2,0,0,4,4,14,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7147216796875,-0.001171040312499927,0.030947900806326492,0.030856827060984214
ZZ_d3_r1_c0,3,2,0,1,0,5,15,null_q035,0.35,512,native_all_z,0.7158927199999999,0.717010498046875,0.001117778046875073,0.030440524104204152,0.030856827060984214
ZZ_d3_r1_c1,3,2,0,1,1,6,16,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7173309326171875,0.001438212617187573,0.03107203139034005,0.030856827060984214
ZZ_d3_r1_c2,3,2,0,1,2,7,17,null_q035,0.35,512,native_all_z,0.7158927199999999,0.714813232421875,-0.001079487578124927,0.03155703842442236,0.030856827060984214
ZZ_d3_r1_c3,3,2,0,1,3,8,18,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7127227783203125,-0.0031699416796874265,0.027926223333341778,0.030856827060984214
ZZ_d3_r1_c4,3,2,0,1,4,9,19,null_q035,0.35,512,native_all_z,0.7158927199999999,0.71417236328125,-0.001720356718749927,0.033772769422345895,0.030856827060984214
ZZ_d3_r2_c0,3,2,0,2,0,10,20,null_q035,0.35,512,native_all_z,0.7158927199999999,0.71612548828125,0.0002327682812500731,0.03072812769022924,0.030856827060984214
ZZ_d3_r2_c1,3,2,0,2,1,11,21,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7176055908203125,0.001712870820312573,0.03453209307360407,0.030856827060984214
ZZ_d3_r2_c2,3,2,0,2,2,12,22,null_q035,0.35,512,native_all_z,0.7158927199999999,0.715545654296875,-0.0003470657031249269,0.031023881392597766,0.030856827060984214
ZZ_d3_r2_c3,3,2,0,2,3,13,23,null_q035,0.35,512,native_all_z,0.7158927199999999,0.716796875,0.0009041550000000731,0.03197190468419295,0.030856827060984214
ZZ_d3_r2_c4,3,2,0,2,4,14,24,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7170257568359375,0.001133036835937573,0.033135431933867344,0.030856827060984214
ZZ_d3_r3_c0,3,2,0,3,0,15,0,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7197723388671875,0.003879618867187596,0.03401360506273027,0.030856827060984214
ZZ_d3_r3_c1,3,2,0,3,1,16,1,null_q035,0.35,512,native_all_z,0.7158927199999999,0.71087646484375,-0.005016255156249915,0.03197039848071164,0.030856827060984214
ZZ_d3_r3_c2,3,2,0,3,2,17,2,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7151031494140625,-0.0007895705859374269,0.030080196135358096,0.030856827060984214
ZZ_d3_r3_c3,3,2,0,3,3,18,3,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7129669189453125,-0.002925801054687427,0.029942352761753506,0.030856827060984214
ZZ_d3_r3_c4,3,2,0,3,4,19,4,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7138214111328125,-0.002071308867187427,0.03355974159431299,0.030856827060984214
ZZ_d3_r4_c0,3,2,0,4,0,20,5,null_q035,0.35,512,native_all_z,0.7158927199999999,0.718841552734375,0.002948832734375073,0.03253740393693744,0.030856827060984214
ZZ_d3_r4_c1,3,2,0,4,1,21,6,null_q035,0.35,512,native_all_z,0.7158927199999999,0.7171783447265625,0.001285624726562573,0.033100002587346355,0.030856827060984214
ZZ_d3_r4_c2,3,2,0,4,2,22,7,null_q035,0.35,512,native_all_z,0.7158927199999999,0.716766357421875,0.0008736374218750731,0.032735597734835906,0.030856827060984214
ZZ_d3_r4_c3,3,2,0,4,3,23,8,null_q035,0.35,512,native_all_z,0.7158927199999999,0.716217041015625,0.0003243210156250731,0.031171819234354275,0.030856827060984214
ZZ_d3_r4_c4,3,2,0,4,4,24,9,null_q035,0.35,512,native_all_z,0.7158927199999999,0.71514892578125,-0.0007437942187499269,0.031702315067307266,0.030856827060984214
ZZ_d0_r0_c0,0,0,1,0,0,0,1,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7439804077148438,0.014303527714843778,0.12903017621651533,0.12860103374567403
ZZ_d0_r0_c1,0,0,1,0,1,1,2,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7354660034179688,0.005789123417968778,0.1306412546755487,0.12860103374567403
ZZ_d0_r0_c2,0,0,1,0,2,2,3,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7343673706054688,0.004690490605468778,0.1357002159503148,0.12860103374567403
ZZ_d0_r0_c3,0,0,1,0,3,3,4,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7208404541015625,-0.008836425898437472,0.12628389216717179,0.12860103374567403
ZZ_d0_r0_c4,0,0,1,0,4,4,0,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7271575927734375,-0.002519287226562472,0.11922440390839191,0.12860103374567403
ZZ_d0_r1_c0,0,0,1,1,0,5,6,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.72674560546875,-0.002931274531249972,0.1348988178464044,0.12860103374567403
ZZ_d0_r1_c1,0,0,1,1,1,6,7,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7412338256835938,0.011556945683593813,0.12072187516412161,0.12860103374567403
ZZ_d0_r1_c2,0,0,1,1,2,7,8,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7405471801757812,0.010870300175781278,0.1270460667053153,0.12860103374567403
ZZ_d0_r1_c3,0,0,1,1,3,8,9,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7327194213867188,0.003042541386718778,0.12643846445840956,0.12860103374567403
ZZ_d0_r1_c4,0,0,1,1,4,9,5,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7323760986328125,0.002699218632812528,0.12918700652107515,0.12860103374567403
ZZ_d0_r2_c0,0,0,1,2,0,10,11,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7264022827148438,-0.003274597285156222,0.13173049014917423,0.12860103374567403
ZZ_d0_r2_c1,0,0,1,2,1,11,12,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7142486572265625,-0.015428222773437469,0.13321435165983653,0.12860103374567403
ZZ_d0_r2_c2,0,0,1,2,2,12,13,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7284622192382812,-0.0012146607617187222,0.13393565707774013,0.12860103374567403
ZZ_d0_r2_c3,0,0,1,2,3,13,14,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7186431884765625,-0.011033691523437472,0.129635638765391,0.12860103374567403
ZZ_d0_r2_c4,0,0,1,2,4,14,10,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7284622192382812,-0.0012146607617187222,0.1423666350177604,0.12860103374567403
ZZ_d0_r3_c0,0,0,1,3,0,15,16,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7503662109375,0.02068933093750014,0.1322730183010109,0.12860103374567403
ZZ_d0_r3_c1,0,0,1,3,1,16,17,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7291488647460938,-0.0005280152539062222,0.13602712898106561,0.12860103374567403
ZZ_d0_r3_c2,0,0,1,3,2,17,18,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.71905517578125,-0.010621704218749972,0.12180078963472811,0.12860103374567403
ZZ_d0_r3_c3,0,0,1,3,3,18,19,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7128067016601562,-0.0168701783398437,0.12358097874943821,0.12860103374567403
ZZ_d0_r3_c4,0,0,1,3,4,19,15,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7292861938476562,-0.00039068615234372217,0.13783394594499918,0.12860103374567403
ZZ_d0_r4_c0,0,0,1,4,0,20,21,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7294235229492188,-0.00025335705078122217,0.13346489337566542,0.12860103374567403
ZZ_d0_r4_c1,0,0,1,4,1,21,22,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7334747314453125,0.003797851445312528,0.12407650545776464,0.12860103374567403
ZZ_d0_r4_c2,0,0,1,4,2,22,23,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7351226806640625,0.005445800664062528,0.1340975978027082,0.12860103374567403
ZZ_d0_r4_c3,0,0,1,4,3,23,24,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7239303588867188,-0.005746521113281222,0.12755373167260478,0.12860103374567403
ZZ_d0_r4_c4,0,0,1,4,4,24,20,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7249603271484375,-0.004716552851562472,0.12554933892683706,0.12860103374567403
ZZ_d1_r0_c0,1,1,0,0,0,0,5,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7427444458007812,0.013067565800781278,0.1263378656932935,0.12860103374567403
ZZ_d1_r0_c1,1,1,0,0,1,1,6,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7216644287109375,-0.008012451289062472,0.12612966838620618,0.12860103374567403
ZZ_d1_r0_c2,1,1,0,0,2,2,7,null_q035,0.35,512,local_pauli_shadow,0.72967688,0.7408218383789062,0.011144958378906278,0.13215854525882723,0.12860103374567403
